link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,liked
https://www.zomato.com/pune/mahalaxmi-khaman-dhokla-mg-road,"Mahalaxmi Khaman Dhokla
                                    ",Quick Bites,MG Road,3,5,,,"Gujarati,",200,
https://www.zomato.com/pune/indigo-burger-project-hadapsar,"Indigo Burger Project
                                    ",Quick Bites,"Seasons Mall, Magarpatta ",2.5,30,3.6,90,"Fast Food,American,Burger,",500,
https://www.zomato.com/pune/shri-kailash-dairy-shukrawar-peth,"Shri Kailash Dairy
                                    ",Dessert Parlor,Shukrawar Peth,2.9,11,4.3,141,"Beverages,Desserts,",200,
https://www.zomato.com/pune/varuna-pure-veg-wakad,"Varuna Pure Veg
                                    ",Quick Bites,Wakad,3.4,202,3.7,2256,"Chinese,North Indian,",500,"Thali, Salad, Hakka Noodles, Paneer Tikka Masala"
https://www.zomato.com/pune/cinnamon-restaurant-rasta-peth,"Cinnamon Restaurant
                                    ","Casual Dining,Bar","Shantai Hotel, Rasta Peth",3.7,96,3.9,42,"Kebab,Continental,Chinese,North Indian,","1,000","Butter Chicken, Paneer Satay, Paneer Tikka, Tiramisu, Tandoori Chicken"
https://www.zomato.com/pune/the-creamery-salunkhe-vihar-road,"The Creamery
                                    ",Dessert Parlor,Salunkhe Vihar Road,4.1,203,3.6,74,"Desserts,",300,"Waffles, Freakshakes, Freak Shake, Brownie, Nutella Waffle, Kulfi, Chocolate Icecreams"
https://www.zomato.com/pune/wah-punjab-magarpatta,"Wah Punjab
                                    ",Quick Bites,Magarpatta,3.9,332,3.9,5445,"Street Food,North Indian,",250,"Chole Bhature, Lassi, Thali, Gulab Jamun, Roti, Samosa, Chhole Bhature"
https://www.zomato.com/pune/matka-misal-house-hadapsar,"Matka Misal House
                                    ",Quick Bites,Hadapsar,3.6,14,3.3,50,"Street Food,",100,
https://www.zomato.com/pune/aamhi-pohekar-sadashiv-peth,"Aamhi Pohekar
                                    ",Quick Bites,Sadashiv Peth,3.6,54,,,"Street Food,",100,
https://www.zomato.com/pune/kondhalkar-mastani-house-sadashiv-peth,"Kondhalkar Mastani House
                                    ",Dessert Parlor,Sadashiv Peth,3.5,24,3.9,119,"Beverages,Ice Cream,",200,
https://www.zomato.com/pune/the-davangeri-benne-dosa-chinchwad,"The Davangeri Benne Dosa
                                    ",Quick Bites,Chinchwad,4.1,237,,,"South Indian,",200,"Benne Dosa, Masala Dosa, Idli, Cut Dosa, Set Dosa, Medu Vada, Upma"
https://www.zomato.com/pune/hotel-shivraj-garden-old-mumbai-pune-highway,"Hotel Shivraj Garden
                                    ",Casual Dining,Old Mumbai-Pune Highway,3,19,,,"Chinese,Maharashtrian,North Indian,",500,
https://www.zomato.com/pune/kharwas-more-kothrud,"Kharwas & More
                                    ",Sweet Shop,Kothrud,3.1,23,3.9,97,"Mithai,",250,
https://www.zomato.com/pune/kabana-conrad-pune-bund-garden,"Kabana - Conrad Pune
                                    ",Lounge,"Conrad Pune, Bund Garden Road",4,95,,,"Italian,Continental,","3,000","Pizza, Fish"
https://www.zomato.com/pune/sagys-healthy-bites-kothrud,"Sagy's Healthy Bites
                                    ",Quick Bites,Kothrud,3.9,74,4.1,536,"Kebab,",200,
https://www.zomato.com/pune/brick-lane-bakery-patisserie-nibm-road,"Brick Lane Bakery & Patisserie
                                    ",Bakery,NIBM Road,3.6,43,3.8,28,"Desserts,Bakery,",400,
https://www.zomato.com/pune/janjira-pure-veg-kothrud,"Janjira Pure Veg
                                    ",Casual Dining,Kothrud,4,711,3.9,2936,"Beverages,Maharashtrian,Fast Food,South Indian,Mexican,North Indian,Chinese,",800,"Pav Bhaji, Tomato Soup, Misal Pav, Masala Papad, Roti, Dal Kichadi, Paratha"
https://www.zomato.com/pune/paprikaa-karve-nagar,"Paprikaa
                                    ",Casual Dining,Karve Nagar,4,397,3.9,236,"Chinese,North Indian,",800,"Naan, Brownie, Pav Bhaji, Nachos, Manchurian, Cheese Balls, Vegetable Biryani"
https://www.zomato.com/pune/chandrama-chandan-nagar,"Chandrama
                                    ",Casual Dining,Chandan Nagar,3.6,33,3.2,128,"Mughlai,Chinese,North Indian,",800,
https://www.zomato.com/pune/sabores-european-bistro-shivaji-nagar,"Sabores European Bistro
                                    ",Bar,Shivaji Nagar,4,321,3.9,66,"Beverages,Sandwich,Italian,European,","1,500","Pizza, Sandwich, Pasta, Fries, Mojito, Cheesecake, Schnitzel"
https://www.zomato.com/pune/hotel-swaraj-solapur-special-shukrawar-peth,"Hotel Swaraj Solapur Special
                                    ",Casual Dining,Shukrawar Peth,3.6,97,3.8,63,"Chinese,Biryani,Mughlai,North Indian,",600,"Mutton Thali, Mutton Keema, Mutton Masala"
https://www.zomato.com/pune/mammas-food-kothrud,"Mammas Food
                                    ",Quick Bites,Kothrud,2.6,68,3,3243,"Beverages,Fast Food,Burger,Sandwich,Pizza,",300,
https://www.zomato.com/pune/modern-cafe-shivaji-nagar,"Modern Cafe
                                    ",Quick Bites,Shivaji Nagar,3.3,244,,,"Fast Food,Chinese,South Indian,North Indian,",550,"Masala Dosa, Filtered Coffee, Pav Bhaji, Chole Bhature, Dal Kichadi, Thali, Cut Dosa"
https://www.zomato.com/pune/hotel-garva-chinchwad,"Hotel Garva
                                    ",Quick Bites,Chinchwad,3.1,8,,,"Mughlai,Chinese,North Indian,",550,
https://www.zomato.com/pune/spiceso-restaurant-karve-nagar,"Spiceso Restaurant
                                    ",Quick Bites,Karve Nagar,3,11,3.5,37,"Kebab,Goan,Biryani,",300,
https://www.zomato.com/pune/rajusheth-misalwale-vishrantwadi,"Rajusheth Misalwale
                                    ",Quick Bites,Vishrantwadi,3.5,69,,,"Street Food,",100,Spicy Misal
https://www.zomato.com/pune/pav-bhaji-company-hinjawadi,"Pav Bhaji Company
                                    ",NA,Hinjawadi,,,,,"Street Food,",200,
https://www.zomato.com/pune/momo-cafe-courtyard-by-marriott-pune-chakan-chakan,"MoMo Cafe - Courtyard By Marriott Pune Chakan
                                    ",Casual Dining,"Courtyard By Marriott, Chakan",4,160,,,"Momos,Salad,Italian,Chinese,North Indian,Continental,","1,700","Waffles, Khichda, Nalli Nihari, Chicken Biryani, Breakfast Buffet, Misal Pav, Sandwich"
https://www.zomato.com/pune/spice-fusion-multi-cuisine-fine-dine-pimpri,"Spice Fusion Multi-Cuisine Fine Dine
                                    ",Casual Dining,Pimpri,4,252,3.6,405,"Chinese,Italian,Asian,Mughlai,North Indian,","1,200","Paneer Tikka, Chocolate Bomb, Mocktails, Biryani, Noodle, Pasta, Halwa"
https://www.zomato.com/pune/soni-sandwiches-aundh,"Soni Sandwiches
                                    ",Quick Bites,Aundh,3.9,58,3.7,340,"Sandwich,",150,
https://www.zomato.com/pune/burger-com-sadashiv-peth,"Burger.com
                                    ",NA,Sadashiv Peth,,,,,"Pizza,Fast Food,Burger,",300,
https://www.zomato.com/pune/the-majestic-akurdi,"The Majestic
                                    ","Casual Dining,Bar",Akurdi,4,326,3.6,137,"Mexican,Italian,Seafood,Mughlai,Thai,North Indian,Chinese,Continental,","1,100","Nachos, Dal Tadka, Masala Papad, Butter Naan, Jeera Rice, Russian Salad"
https://www.zomato.com/pune/new-shegaon-kachori-centre-kothrud,"New Shegaon Kachori Centre
                                    ",Quick Bites,Kothrud,3.4,15,,,"Street Food,",100,
https://www.zomato.com/pune/pune-baking-company-senapati-bapat-road,"Pune Baking Company
                                    ","Dessert Parlor,Cafe","The Pavillion, Senapati Bapat Road",3.9,93,,,"Fast Food,Bakery,Cafe,Desserts,",750,"Coffee, Cheesecake, Dutch Truffle Pastry, Chocolate Feuillant, Sandwich"
https://www.zomato.com/pune/irani-chai-cafe-bavdhan,"Irani Chai Cafe
                                    ",Quick Bites,Bavdhan,3.7,48,4.1,429,"Beverages,Fast Food,",250,
https://www.zomato.com/pune/chicken-xperience-venkys-wakad,"Chicken Xperience Venky's
                                    ",Quick Bites,Wakad,3.1,21,3.7,166,"Fast Food,",300,
https://www.zomato.com/pune/simply-delicious-senapati-bapat-road,"Simply Delicious
                                    ","Bakery,Quick Bites",Senapati Bapat Road,3.8,94,,,"Fast Food,Bakery,",350,"Cupcake, Hot Chocolate, Red Velvet Cake, Chicken Tikka Sandwich, Cheesecake, Pizza, Chocolate Truffle Pastry"
https://www.zomato.com/pune/central-cafe-shawarma-and-burgers-hinjawadi,"Central Cafe - Shawarma and Burgers
                                    ",Quick Bites,Hinjawadi,3.8,96,3.4,416,"Beverages,Burger,Fast Food,",300,"Sandwich, Momos, Burgers, Vegan Burger, White Sauce Pasta, Vanilla Shake, Double Egg Roll"
https://www.zomato.com/pune/milkmade-bakery-chinchwad,"Milkmade Bakery
                                    ",Bakery,Chinchwad,3.7,50,,,"Desserts,Bakery,",250,"Veg Puff, Samosa"
https://www.zomato.com/pune/tapri-the-street-cafe-hadapsar,"Tapri The Street Cafe
                                    ",Quick Bites,Hadapsar,2.9,84,3.7,2350,"South Indian,Chinese,Fast Food,North Indian,",400,
https://www.zomato.com/pune/the-indori-junction-kothrud,"The Indori Junction
                                    ",Quick Bites,Kothrud,3.5,70,3.9,4183,"Street Food,",100,
https://www.zomato.com/pune/vedanti-family-garden-restaurant-warje,"Vedanti Family Garden Restaurant
                                    ",Casual Dining,Warje,3,31,3.9,37,"Chinese,Malwani,North Indian,",700,
https://www.zomato.com/pune/misal-junction-katraj,"Misal Junction
                                    ",Quick Bites,Katraj,3.1,10,3.6,83,"Street Food,",250,
https://www.zomato.com/pune/sai-zaika-restaurant-yerawada,"Sai Zaika Restaurant
                                    ",Quick Bites,Yerawada,2.9,16,3.3,80,"Maharashtrian,Chinese,North Indian,",450,
https://www.zomato.com/pune/sheetal-veg-non-veg-katraj,"Sheetal Veg & Non Veg
                                    ",Quick Bites,Katraj,3,95,3.5,411,"Biryani,Malwani,Chinese,North Indian,",600,Sea Food
https://www.zomato.com/pune/1-lounge-and-restaurant-mundhwa,"1 Lounge and Restaurant
                                    ",Lounge,Mundhwa,4,849,3.9,67,"Mughlai,North Indian,European,Finger Food,","2,000","Cocktails, Mocktails, Mashed Potato, Thin Crust Pizza, Cheese Balls, Pasta, Fish Tikka"
https://www.zomato.com/pune/frangipani-ambrosia-resort-spa-bavdhan,"Frangipani - Ambrosia Resort & Spa
                                    ",Casual Dining,Ambrosia Resort and Spa,4.1,936,3.9,198,"European,Continental,Chinese,North Indian,","1,350","Paan Shot, Biryani, Tiramisu, Salad, Naan, Dal Makhani, Mocktails"
https://www.zomato.com/pune/shiv-chinese-center-aundh,"Shiv Chinese Center
                                    ",Quick Bites,Aundh,3.4,23,3.4,754,"Chinese,",450,
https://www.zomato.com/pune/alens-restaurant-kondhwa,"Alen's Restaurant
                                    ",Quick Bites,Kondhwa,3.5,30,3.8,73,"Fast Food,North Indian,Chinese,",350,
https://www.zomato.com/pune/bashos-mundhwa,"Basho's
                                    ","Lounge,Casual Dining",Mundhwa,4.3,1338,3.2,48,"Mughlai,Continental,North Indian,","1,600","Butter Chicken, Beer, Cocktails, Manchow Soup, Fish, Mocktails, Chicken Tikka"
https://www.zomato.com/pune/cakeshahi-jm-road,"CakeShahi
                                    ",Bakery,JM Road,4,50,,,"Desserts,Bakery,",400,
https://www.zomato.com/pune/momo-2go-courtyard-by-marriott-pune-hinjewadi-hinjawadi,"MoMo 2Go - Courtyard By Marriott Pune Hinjewadi
                                    ",Casual Dining,"Courtyard By Marriott, Hinjewadi",3.9,118,,,"Beverages,Desserts,North Indian,Thai,Fast Food,Maharashtrian,","2,100","Salad, Fish, Brownie Chocolate, Pizza, Noodle, Momos, Pasta"
https://www.zomato.com/pune/sanskruti-sadashiv-peth,"Sanskruti
                                    ",Quick Bites,Sadashiv Peth,3.1,65,,,"Beverages,Fast Food,Street Food,Chinese,North Indian,South Indian,",500,"Dal Kichadi, Jeera Rice, Thali"
https://www.zomato.com/pune/gandharva-pure-veg-sinhgad-road,"Gandharva Pure Veg
                                    ",Casual Dining,Sinhgad Road,3.1,45,,,"South Indian,North Indian,Chinese,",500,
https://www.zomato.com/pune/hotel-spice-hinjawadi,"Hotel Spice
                                    ",Dhaba,Hinjawadi,,,,,"North Indian,",200,
https://www.zomato.com/pune/chopsticks-chinese-thai-food-truck-bavdhan,"Chopsticks Chinese Thai Food Truck
                                    ",Food Truck,Bavdhan,3.8,132,,,"Chinese,",350,
https://www.zomato.com/pune/baked-wired-express-kalyani-nagar,"Baked & Wired Express
                                    ",NA,Kalyani Nagar,,,,,"Fast Food,Pizza,",600,
https://www.zomato.com/pune/maharaja-thali-wakad,"Maharaja Thali
                                    ",NA,Wakad,2,43,,,"Beverages,North Indian,",400,
https://www.zomato.com/pune/sugar-dough-aundh,"Sugar Dough
                                    ",Dessert Parlor,Aundh,,,,,"Bakery,Desserts,",450,
https://www.zomato.com/pune/the-chinese-delight-by-tiffina-wakad,"The Chinese Delight By Tiffina
                                    ",Quick Bites,Wakad,3.1,47,,,"Momos,Asian,Chinese,",450,
https://www.zomato.com/pune/dhe-dosa-chinchwad,"Dhe Dosa
                                    ",Quick Bites,Chinchwad,,,,,"Biryani,South Indian,",300,
https://www.zomato.com/pune/amul-ice-cream-parlour-pimpri,"Amul Ice Cream Parlour
                                    ",Dessert Parlor,Pimpri,,,,,"Desserts,Ice Cream,",300,
https://www.zomato.com/pune/hydrabadi-biryani-dot-com-wakad,"Hydrabadi Biryani Dot Com
                                    ",Quick Bites,Wakad,,,,,"North Indian,Biryani,",400,
https://www.zomato.com/pune/shambhavi-pavbhaji-kothrud,"Shambhavi Pavbhaji
                                    ",NA,Kothrud,3.4,325,,,"Street Food,South Indian,",200,
https://www.zomato.com/pune/kalikas-the-royal-bakery-magarpatta,"Kalika's The Royal Bakery
                                    ",Bakery,Magarpatta,,,,,"Bakery,",600,
https://www.zomato.com/pune/hotel-bhoiraj-sinhgad-road,"Hotel Bhoiraj
                                    ",Food Court,Sinhgad Road,,,,,"Biryani,Seafood,Malwani,",500,
https://www.zomato.com/pune/amma-pakoda-parvati,"Amma Pakoda
                                    ",Quick Bites,Parvati,,,,,"South Indian,",300,
https://www.zomato.com/pune/the-thali-wala-wakad,"The Thali Wala
                                    ",NA,Wakad,3.1,28,,,"North Indian,Chinese,",550,
https://www.zomato.com/pune/momo-hoggers-kothrud,"Momo Hoggers
                                    ",NA,Kothrud,4,424,,,"Beverages,Momos,Sandwich,Fast Food,Pizza,Chinese,",500,
https://www.zomato.com/pune/ganraj-pure-veg-parvati,"Ganraj Pure Veg
                                    ",Quick Bites,Parvati,,,,,"North Indian,Maharashtrian,",450,
https://www.zomato.com/pune/slurpy-shakes-kharadi,"Slurpy Shakes
                                    ",NA,Kharadi,3.4,28,,,"Beverages,",400,
https://www.zomato.com/pune/chinese-garden-viman-nagar,"Chinese Garden
                                    ",NA,Viman Nagar,3.7,31,,,"Chinese,",350,
https://www.zomato.com/pune/saitirth-misal-house-lohegaon,"Saitirth Misal House
                                    ",Quick Bites,Lohegaon,,,,,"Street Food,",150,
https://www.zomato.com/pune/fresh-bake-hinjawadi,"Fresh Bake
                                    ",NA,Hinjawadi,3.2,384,,,"Desserts,Bakery,",300,
https://www.zomato.com/pune/hyderabadi-biryani-hinjawadi,"Hyderabadi Biryani
                                    ",Quick Bites,Hinjawadi,,,,,"Mughlai,North Indian,Biryani,",500,
https://www.zomato.com/pune/cafe-90-degrees-kothrud,"Cafe 90 Degrees
                                    ",NA,Kothrud,3.8,59,,,"Fast Food,",200,
https://www.zomato.com/pune/tanus-kitchen-ravet,"Tanu's Kitchen
                                    ",NA,Ravet,3.1,221,,,"Biryani,North Indian,Rolls,",250,
https://www.zomato.com/pune/starter-inc-baner,"Starter Inc
                                    ",NA,Baner,,,,,"Fast Food,",200,
https://www.zomato.com/pune/crispy-fried-chicken-hadapsar,"Crispy Fried Chicken
                                    ",NA,Hadapsar,,,,,"Fast Food,",200,
https://www.zomato.com/pune/the-season-cafe-wadgaon-sheri,"The Season Cafe
                                    ",NA,Wadgaon Sheri,3.8,321,,,"Beverages,Fast Food,Sandwich,Burger,",450,
https://www.zomato.com/pune/crazy-kitchen-karve-nagar,"Crazy Kitchen
                                    ",NA,Karve Nagar,4.1,2298,,,"Sandwich,Fast Food,Pizza,Burger,Chinese,",350,
https://www.zomato.com/pune/raj-chinese-house-1-pimple-nilakh,"Raj Chinese House
                                    ",Quick Bites,Pimple Nilakh,3.9,34,,,"Chinese,",300,
https://www.zomato.com/pune/the-urban-khichdi-karve-nagar,"The Urban Khichdi
                                    ",NA,Karve Nagar,4.1,158,,,"Healthy Food,",400,
https://www.zomato.com/pune/saat-anaaj-wakad,"Saat Anaaj
                                    ",NA,Wakad,3.9,63,,,"North Indian,Bihari,",350,
https://www.zomato.com/pune/hotel-nageshwar-veg-non-veg-rasta-peth,"Hotel Nageshwar Veg & Non Veg
                                    ",Quick Bites,Rasta Peth,,,,,"Malwani,Chinese,North Indian,Maharashtrian,",400,
